id,name,nation,pos,born,club,league,Last_played,Tackles_defense,Challenges_defense,Blocks_defense,Total_passing,Short_passing,Medium_passing,Long_passing,Expected_passing,Standard_shooting,Expected_shooting,Playing Time_stats,Performance_stats,Expected_stats,Progression_stats,Per_90_Minute_stats,age,defense_ratings,passing_ratings,shooting_ratings,keeping_ratings,potential_ratings,pos_encoded,overall_ratings,Market_Value,Image_URL
5805,Albert Guðmundsson,ISL,"FW,MF",1997,Fiorentina,ITA-Serie A,2425,5.6,21.875,5.111111111,1983.306667,182.2888889,128.2222222,61.51111111,0.75,9.47,2.416666667,373.425,3.625,3.775,57.33333333,0.311666667,28,38.104,71.87523,68.01351245,10.19107859,78.86,5,79.38,28000000,https://img.a.transfermarkt.technology/portrait/header/305947-1705389252.jpg?lm=1
658,Antoine Semenyo,GHA,"FW,MF",2000,Bournemouth,ENG-Premier League,2425,13.4,19.72083333,24.44444444,1706.586667,203.6388889,130.5833333,37.06666667,0.7,13.08402778,2.549,454.1625,3.479166667,5.554166667,98.72222222,0.303333333,25,44.252,69.98048,84.89618524,10.42620396,81.88,5,77.91,28000000,https://img.a.transfermarkt.technology/portrait/header/583255-1737452028.jpg?lm=1
820,Antonee Robinson,USA,DF,1997,Fulham,ENG-Premier League,2425,37.08,50.6675,26.6,6770.712,457.6266667,436.3033333,141.0733333,2.92,5.116333333,0.0084,691.9125,2.2375,1.935,128.1666667,0.107,28,81.112,75.44999,66.53285751,11.22427869,83.94,0,82.69,28000000,https://img.a.transfermarkt.technology/portrait/header/349701-1703926612.jpg?lm=1
4693,Antonio Nusa,NOR,"MF,DF",2005,RB Leipzig,GER-Bundesliga,2425,15,29.65,12.66666667,1563.86,182.6666667,123.1666667,27.33333333,1.4,6.648333333,1.214,354.3,1.875,2.5,68.33333333,0.231,20,68.132,67.94268,65.3574393,10.65694962,84.69,8,73.88,28000000,https://img.a.transfermarkt.technology/portrait/header/894914-1724337096.jpg?lm=1
742,Benoît Badiashile,FRA,DF,2001,Chelsea,ENG-Premier League,2425,7.968,23.079,7.68,4601.5512,221.8693333,336.724,91.01733333,0.138,4.603533333,0.32656,293.396,0.635,0.83,23.22666667,0.05952,24,75.76,71.11522,52.43095131,10.7838603,80.63,0,76.25,28000000,https://img.a.transfermarkt.technology/portrait/header/463603-1714721596.jpg?lm=1
6042,David Neres,BRA,FW,1997,Napoli,ITA-Serie A,2425,6,20,3.333333333,1220.44,148.2666667,96.6,33.26666667,2,5.633333333,0.816,233.725,1.875,2.575,59.66666667,0.345,28,47.406,68.1438,66.0879653,10.58552888,76.75,3,76.26,28000000,https://img.a.transfermarkt.technology/portrait/header/469822-1701334470.jpg?lm=1
4751,Deniz Undav,GER,"FW,MF",1996,Stuttgart,GER-Bundesliga,2425,6.7,8.683333333,6.222222222,1376.033333,166.9833333,101.5055556,33.84444444,1.8,14.41388889,4.166,322.2833333,5.3125,8.620833333,62.66666667,0.696166667,29,48.768,74.947136,85.45550819,10.22263158,82.83,5,82.95,28000000,https://img.a.transfermarkt.technology/portrait/header/339314-1691999036.jpg?lm=1
636,Donyell Malen,NED,FW,1999,Aston Villa,ENG-Premier League,2425,2.177777778,6.758333333,3.111111111,763.9266667,119.2185185,62.64444444,23.51481481,0.583333333,11.07638889,1.980444444,211.4277778,2.236111111,3.736111111,47.55555556,0.332888889,26,37.478,69.02638,75.5346534,10.25836164,81.34,3,77.78,28000000,https://img.a.transfermarkt.technology/portrait/header/326029-1711746104.jpg?lm=1
4754,Ermedin Demirović,BIH,FW,1998,Stuttgart,GER-Bundesliga,2425,9.22,16.4775,14.33333333,978.256,141.9133333,88.12,24.41,1.84,12.11491667,3.7266,509.3525,5.575,7.2825,58.26666667,0.4225,27,43.298,71.66267,72.29918708,10.51547061,81.19,3,79.29,28000000,https://img.a.transfermarkt.technology/portrait/header/335457-1723707508.jpg?lm=1
4478,Felix Nmecha,GER,MF,2000,Dortmund,GER-Bundesliga,2425,14.13333333,23.66666667,12.88888889,2506.053333,200.2722222,182.6444444,63.51111111,0.833333333,5.665694444,0.743333333,314.9916667,1.5,1.504166667,33.44444444,0.1535,25,77.104,75.52081,56.54570788,9.197805664,82.48,7,79.34,28000000,https://img.a.transfermarkt.technology/portrait/header/406640-1709560961.jpg?lm=1
1980,Ferrán Torres,ESP,MF,2000,Barcelona,ESP-La Liga,2425,5.495238095,14.79880952,6.952380952,1319.421905,164.6031746,99.34761905,38.24603175,0.861904762,9.147619048,2.046380952,307.3095238,2.821428571,4.58452381,62.50793651,0.43452381,25,44.262,72.763664,72.66154021,9.417910258,83.35,7,79.05,28000000,https://img.a.transfermarkt.technology/portrait/header/398184-1699383547.jpg?lm=1
1001,Ibrahim Sangaré,CIV,MF,1997,Nott'ham Forest,ENG-Premier League,2425,23.82,27.505,13.33333333,2416.036,186.55,156.5666667,67.19333333,0.41,7.063833333,0.0512,279.9825,0.875,0.955,32.6,0.0978,28,74.274,74.08312,61.53725017,9.44649895,78.64,7,77.44,28000000,https://img.a.transfermarkt.technology/portrait/header/375885-1700738495.jpg?lm=1
453,Ivan Toney,ENG,FW,1996,Brentford,ENG-Premier League,2324,8.6,18.18333333,7.555555556,1268.9,180.5222222,85.22222222,34.56666667,1.033333333,14.31444444,3.359333333,504,5.25,8.091666667,64.44444444,0.369333333,29,41.042,65.650955,80.83290411,10.35819501,78.74,3,78.64,28000000,https://img.a.transfermarkt.technology/portrait/header/251664-1677676808.jpg?lm=1
616,Jakub Kiwior,POL,DF,2000,Arsenal,ENG-Premier League,2425,6.114285714,20.88928571,6.476190476,1725.285714,129.1,142.352381,42.82857143,0.392857143,5.680833333,0.192,176.1964286,0.464285714,0.410714286,11.66666667,0.070857143,25,73.746,68.52765,55.71357158,11.09478055,79.37,0,75.68,28000000,https://img.a.transfermarkt.technology/portrait/header/425918-1683101307.jpg?lm=1
910,Joe Gomez,ENG,DF,1997,Liverpool,ENG-Premier League,2425,12.8,25.48095238,9.555555556,4643.242857,255.1142857,351.8825397,88.36984127,0.157142857,5.078968254,0.012171429,305.597619,0.410714286,0.448809524,39.38095238,0.02352381,28,77.12,73.18075,56.74386286,9.89500994,78.97,0,79.38,28000000,https://img.a.transfermarkt.technology/portrait/header/256178-1595946530.jpg?lm=1
979,Joe Willock,ENG,"MF,FW",1999,Newcastle Utd,ENG-Premier League,2425,11.04166667,23.08142361,12.13888889,1130.561667,131.5291667,91.34861111,33.30972222,0.44375,5.948513889,0.7375,233.4447917,1.140625,2.427083333,41.31944444,0.200791667,26,66.778,75.21024,62.6156322,10.4375551,80.11,9,76.95,28000000,https://img.a.transfermarkt.technology/portrait/header/340329-1683890024.jpg?lm=1
4434,Josip Stanišić,CRO,DF,2000,Bayern Munich,GER-Bundesliga,2425,8.32,28.1325,5.533333333,1890.062,194.5566667,135.6266667,41.81666667,0.18,4.20175,0.376,135.755,0.55,0.5025,29.16666667,0.0711,25,73.998,64.73931,56.68931589,9.327910861,80.12,0,76.57,28000000,https://img.a.transfermarkt.technology/portrait/header/483046-1716966862.jpg?lm=1
750,Kiernan Dewsbury-Hall,ENG,MF,1998,Chelsea,ENG-Premier League,2425,9.8,20.2,12.66666667,1554.226667,157.0444444,119.3222222,43.46666667,0.283333333,2.768055556,0.302,223.1333333,0.833333333,1.575,36.77777778,0.348333333,27,68.678,77.40585,54.86275175,10.49992659,79.45,7,76.99,28000000,https://img.a.transfermarkt.technology/portrait/header/475188-1638810238.jpg?lm=1
5923,Manuel Locatelli,ITA,MF,1998,Juventus,ITA-Serie A,2425,31.6952381,37.66666667,27.07936508,8341.890476,493.6714286,504.1888889,179.3396825,1.604761905,6.609801587,0.314380952,619.5988095,1.946428571,1.953571429,89.19047619,0.082714286,27,78.85,83.104385,63.16734893,10.4894856,85.48,7,83.35,28000000,https://img.a.transfermarkt.technology/portrait/header/265088-1730125083.jpg?lm=1
1964,Marcos Llorente,ESP,MF,1995,Atlético Madrid,ESP-La Liga,2425,19.78095238,30.48690476,16.88888889,3152.019048,329.2507937,209.5857143,56.88095238,1.607142857,8.789087302,1.693619048,476.0059524,2.976190476,3.521428571,91.25396825,0.212619048,30,75.908,79.181625,71.78121328,10.29993141,81.97,7,82.67,28000000,https://img.a.transfermarkt.technology/portrait/header/282411-1684159821.jpg?lm=1
5946,Mario Gila,ESP,DF,2000,Lazio,ITA-Serie A,2425,15.53333333,27.73333333,10,5305.163333,269.2222222,370.9111111,106.35,0.15,4.128958333,0.215166667,360.4083333,0.708333333,0.533333333,36,0.0275,25,74.168,68.71069,51.840262,10.22406332,81.8,0,77.62,28000000,https://img.a.transfermarkt.technology/portrait/header/618341-1730127774.jpg?lm=1
933,Mateo Kovačić,CRO,MF,1994,Manchester City,ENG-Premier League,2425,22.76190476,32.41309524,11.04761905,5925.645714,524.7603175,394.5253968,83.53968254,0.557142857,6.227777778,0.67752381,434.6321429,1.595238095,2.163095238,71.15873016,0.12252381,31,73.694,84.47802,63.27981604,10.3793976,81.29,7,82.7,28000000,https://img.a.transfermarkt.technology/portrait/header/51471-1682668192.jpg?lm=1
648,Matty Cash,POL,DF,1997,Aston Villa,ENG-Premier League,2425,25.42,36.54,16.73333333,3547.926,281.6166667,257.7066667,69.27,0.75,6.519416667,0.4128,452.305,1.4875,1.7575,56.86666667,0.0897,28,75.626,72.52539,60.51895594,9.436461691,77.27,0,76.42,28000000,https://img.a.transfermarkt.technology/portrait/header/425334-1668091733.jpg?lm=1
677,Milos Kerkez,HUN,DF,2003,Bournemouth,ENG-Premier League,2425,19.2,31.83333333,16.22222222,3510.48,308.4111111,235.2,69.12222222,0.8,5.543888889,0.542666667,529.8583333,1.541666667,1.583333333,83,0.095666667,22,77.128,71.45707,60.87710682,10.47693952,84.95,0,79.66,28000000,https://img.a.transfermarkt.technology/portrait/header/730861-1660762995.jpg?lm=1
4709,Mohamed Simakan,FRA,DF,2000,RB Leipzig,GER-Bundesliga,2425,13.06666667,26.52041667,11.33333333,3677.273333,229.9466667,269.3755556,77.63555556,0.523333333,5.278388889,0.369533333,309.7383333,0.991666667,1.881666667,41.35555556,0.127066667,25,70.416,73.57653,58.85647525,9.629704592,78.64,0,74.6,28000000,https://img.a.transfermarkt.technology/portrait/header/666234-1713944910.jpg?lm=1
702,Nathan Collins,IRL,DF,2001,Brentford,ENG-Premier League,2425,15.8,30.27083333,29.77777778,6485.12,320.4111111,482.4055556,108.5111111,0.191666667,4.335555556,0.565333333,585.8416667,1.020833333,1.9875,38.94444444,0.072666667,24,77.976,63.494625,47.71401062,12.16052681,85.53,0,81.41,28000000,https://img.a.transfermarkt.technology/portrait/header/469050-1688381729.jpg?lm=1
434,Rúben Neves,POR,MF,1997,Wolves,ENG-Premier League,2223,39.08,51.215,35.6,9749.226,423.0933333,594.59,276.8033333,0.62,12.12658333,1.4274,755.8125,3.625,3.3075,86.06666667,0.1164,28,81.188,73.24861,70.64316168,11.1358657,83.3,7,82.45,28000000,https://img.a.transfermarkt.technology/portrait/header/225161-1697055253.png?lm=1
6120,Samuele Ricci,ITA,MF,2001,Torino,ITA-Serie A,2425,15.33333333,28.40833333,12.22222222,4407.533333,335.7833333,342.2,74.17222222,0.8,6.855416667,0.478,547.0833333,1.520833333,1.595833333,58.77777778,0.073833333,24,75.442,78.312096,58.54961084,9.656247867,85.23,7,78.82,28000000,https://img.a.transfermarkt.technology/portrait/header/467992-1730125512.jpg?lm=1
6052,Stanislav Lobotka,SVK,MF,1994,Napoli,ITA-Serie A,2425,21.15652174,28.66847826,12,5799.315652,449.7942029,394.426087,99.09275362,0.454347826,4.360371377,0.081086957,514.4380435,0.538043478,0.677173913,52.23188406,0.026521739,31,76.962,83.85423,51.89057835,11.50123329,80.32,7,82.29,28000000,https://img.a.transfermarkt.technology/portrait/header/192735-1661509021.jpg?lm=1
1944,Unai Simón,ESP,GK,1997,Athletic Club,ESP-La Liga,2425,0.447619048,14.2802381,0.19047619,6147.650476,81.03015873,197.3984127,237.2396825,0.016666667,0,0,568.397619,0.172619048,0,0.222222222,0,28,19.248,31.565147,28.48895824,76.75367217,78.32,6,85.58,28000000,https://img.a.transfermarkt.technology/portrait/header/262396-1709674901.png?lm=1
916,Virgil van Dijk,NED,DF,1991,Liverpool,ENG-Premier League,2425,13.41904762,22.26857143,15.65079365,11192.75143,546.0761905,737.3809524,176.2603175,0.521428571,7.353412698,0.872952381,627.3261905,1.386904762,1.997619048,50.50793651,0.087857143,34,78.362,74.46195,55.2690236,10.75986236,78.2,0,78.24,28000000,https://img.a.transfermarkt.technology/portrait/header/139208-1702049837.jpg?lm=1
816,Vitaliy Mykolenko,UKR,DF,1999,Everton,ENG-Premier League,2425,26.83333333,39.125,17.88888889,3666.193333,308.7777778,231.9722222,78.35,-0.016666667,4.265,0.276333333,562.7458333,0.5,1.141666667,50.5,0.036666667,26,75.802,62.078793,50.08828799,12.33607849,80.3,0,76.76,28000000,https://img.a.transfermarkt.technology/portrait/header/404842-1708012303.jpg?lm=1
4715,Xaver Schlager,AUT,MF,1997,RB Leipzig,GER-Bundesliga,2425,22.44,28.68333333,16.53333333,3686.334667,288.2222222,262.3933333,68.19555556,1.11,4.429388889,0.224666667,384.8933333,1.225,1.526666667,54.46666667,0.105533333,28,78.302,76.774155,57.25912686,9.637308253,81.43,7,81.05,28000000,https://img.a.transfermarkt.technology/portrait/header/223979-1713945331.jpg?lm=1
739,Yankuba Minteh,GAM,"FW,MF",2004,Brighton,ENG-Premier League,2425,9.2,15.825,8.666666667,815.46,94.03333333,66.26666667,30.83333333,1,6.711666667,1.23,219.075,2.25,3.25,56.66666667,0.39,21,45.27,62.797745,68.40224577,9.981116574,84.67,5,74.84,28000000,https://img.a.transfermarkt.technology/portrait/header/1012534-1694774813.jpg?lm=1
709,Yoane Wissa,COD,"MF,FW",1996,Brentford,ENG-Premier League,2425,9.88,17.745,12.6,1231.15,168.21,92.96666667,32.26,0.775,12.061,4.1178,519.01,5.1,8.6725,67.43333333,0.4436,29,39.59,69.61795,74.77620255,10.09957193,79.87,9,79.85,28000000,https://img.a.transfermarkt.technology/portrait/header/388165-1579276540.jpg?lm=1
6040,Andre-Frank Zambo Anguissa,CMR,MF,1995,Napoli,ITA-Serie A,2425,28.2,37.2952381,22.34920635,5596.418095,574.784127,360.2238095,77.39206349,1.304761905,7.600436508,0.89247619,650.597619,1.93452381,3.253571429,96.12698413,0.127285714,30,80.824,79.56576,66.47472518,10.17968926,82.11,7,81.63,27000000,https://img.a.transfermarkt.technology/portrait/header/354361-1695026237.jpg?lm=1
1368,Francisco Trincão,POR,"FW,MF",1999,Barcelona,ESP-La Liga,2021,2,12.5,2.666666667,1101.32,171.9666667,85.6,22.9,1.1,9.361666667,1.222,186.2,1.75,2.15,47.33333333,0.378,26,33.65,68.20736,72.08093444,10.6020391,81.58,5,78,27000000,https://img.a.transfermarkt.technology/portrait/header/412669-1739308729.jpg?lm=1
1115,Jørgen Strand Larsen,NOR,FW,2000,Wolves,ENG-Premier League,2425,6.366666667,17.625,10.22222222,937.8966667,161.3722222,71.43888889,33.35,0.941666667,12.86513889,3.434666667,558.6125,4.270833333,7.670833333,47.55555556,0.339666667,25,35.96,65.71153,71.4893261,10.73438334,82.99,3,77.9,27000000,https://img.a.transfermarkt.technology/portrait/header/429983-1680524510.jpeg?lm=1
2528,Olivier Boscagli,FRA,DF,1997,Nice,FRA-Ligue 1,1819,10.4,21.25,8,2815.2,185.3,202.8666667,73.23333333,0.5,2.451666667,0.014,224.15,0.375,0.675,35,0.07,28,69.694,63.923347,52.44024378,9.660020868,75.2,0,73.05,27000000,https://img.a.transfermarkt.technology/portrait/header/318508-1701700523.jpg?lm=1
3458,Thiago Almada,ARG,"FW,MF",2001,Lyon,FRA-Ligue 1,2425,1,18.175,0.666666667,137.84,44,38,17.66666667,-0.05,2.009166667,0.004,8.6,0,0.05,0.666666667,0.092,24,52.67,75.70433,49.65814049,10.4025196,80.88,5,77.63,27000000,https://img.a.transfermarkt.technology/portrait/header/576028-1709363616.jpg?lm=1
6090,Manu Koné,FRA,MF,2001,Roma,ITA-Serie A,2425,20.46666667,28.665,13.77777778,2882.742667,279.7244444,207.8244444,48.56444444,0.196666667,7.198694444,0.464133333,406.7066667,1.333333333,1.293333333,51.37777778,0.072933333,24,75.254,68.18391,61.45265559,9.23603048,82.77,7,76.49,26000000,https://img.a.transfermarkt.technology/portrait/header/624690-1691248968.jpg?lm=1
5929,Pierre Kalulu,FRA,DF,2000,Juventus,ITA-Serie A,2425,12.82,24.4,12.73333333,5001.394,332.7433333,371.9033333,71.32333333,0.07,3.275833333,0.3022,347.2325,0.5,0.7225,36.26666667,0.0459,25,77.374,67.2519,50.35891643,10.42473434,83.59,0,79,26000000,https://img.a.transfermarkt.technology/portrait/header/585949-1684854558.jpg?lm=1
2315,Álex Remiro,ESP,GK,1995,Real Sociedad,ESP-La Liga,2425,0.12,2.786666667,0,8348.949333,116.7444444,301.9355556,288.6933333,0.03,0.605777778,0.028,729.4433333,0.158333333,0.006666667,0.311111111,0.000266667,30,19.89,41.463337,25.25079044,76.83809573,84.32,6,81.6,25000000,https://img.a.transfermarkt.technology/portrait/header/212862-1694594210.jpg?lm=1
3461,Adrien Rabiot,FRA,MF,1995,Marseille,FRA-Ligue 1,2425,27.3047619,35.23095238,16.53968254,3943.147619,390.9269841,270.0063492,64.80952381,1.026190476,8.891468254,1.754,534.897619,2.952380952,3.416666667,84.77777778,0.183380952,30,73.226,77.37862,68.60222594,10.33253018,80.28,7,80.08,25000000,https://img.a.transfermarkt.technology/portrait/header/182913-1681462009.jpg?lm=1
2145,Alberto Moleiro,ESP,"FW,MF",2003,Las Palmas,ESP-La Liga,2425,8.4,23.98333333,10.88888889,2107.32,268.1777778,152.6222222,33.27777778,0.5,9.998333333,1.482666667,418.3166667,1.916666667,3.491666667,92.11111111,0.209333333,22,54.018,71.87627,76.94980931,10.28007069,83.04,5,75.75,25000000,https://img.a.transfermarkt.technology/portrait/header/733576-1737365948.jpg?lm=1
505,Aleksandar Mitrović,SRB,FW,1994,Fulham,ENG-Premier League,2324,3.76,11.89333333,7.466666667,857.156,125.64,67.33666667,38.71,0.315,11.52616667,2.0776,316.8775,3.3,5.03,36.1,0.3055,31,40.382,66.91791,72.656257,10.36575949,75.72,3,74.76,25000000,https://img.a.transfermarkt.technology/portrait/header/51152-1697050954.png?lm=1
818,Alex Iwobi,NGA,"FW,MF",1996,Fulham,ENG-Premier League,2425,14.83076923,26.01057692,11.82051282,3169.552308,261.1807692,210.8333333,73.29102564,1.138461538,9.078878205,1.292769231,468.7692308,1.966346154,3.809615385,105,0.196730769,29,60.278,77.10437,76.92716519,10.03795949,79.45,5,79.07,25000000,https://img.a.transfermarkt.technology/portrait/header/242631-1679652866.jpg?lm=1
1951,Alexander Sørloth,NOR,FW,1995,Atlético Madrid,ESP-La Liga,2425,3.255555556,14.52611111,4.703703704,744.5288889,127.4666667,69.33851852,27.67148148,0.908333333,11.03232407,3.989444444,354.2666667,4.618055556,6.779166667,44.64814815,0.468555556,30,38.304,69.26526,70.11553735,10.42981667,81.09,3,81.9,25000000,https://img.a.transfermarkt.technology/portrait/header/238407-1716403969.jpg?lm=1
896,Alisson,BRA,GK,1992,Liverpool,ENG-Premier League,2425,0.276190476,7.202380952,0.380952381,6725.790476,171.7063492,354.5666667,170.0650794,0.042857143,9.236428571,0.075142857,631.9166667,0.214285714,0.139285714,0.682539683,0.008857143,33,22.422,58.359413,48.46716489,76.22629985,83.12,6,85.45,25000000,https://img.a.transfermarkt.technology/portrait/header/105470-1668522221.jpg?lm=1
946,Amad Diallo,CIV,FW,2002,Manchester Utd,ENG-Premier League,2425,7.633333333,17.9375,2.944444444,1012.706667,147.975,80.95555556,33.58333333,1.045833333,7.900520833,0.945,171.4166667,1.65625,1.960416667,40.19444444,0.392416667,23,46.012,74.55481,68.08819379,10.52107235,84.24,3,78.82,25000000,https://img.a.transfermarkt.technology/portrait/header/536835-1694616776.jpg?lm=1
897,Andrew Robertson,SCO,DF,1994,Liverpool,ENG-Premier League,2425,20.58095238,36.43452381,15.36507937,7974.24,627.7730159,512.6174603,141.2031746,2.076190476,5.500753968,0.440285714,594.872619,1.880952381,3.638095238,137.3333333,0.151285714,31,79.476,80.03431,73.49126491,10.46311649,83.33,0,83.15,25000000,https://img.a.transfermarkt.technology/portrait/header/234803-1709147379.jpg?lm=1
3706,Andrey Santos,BRA,MF,2004,Strasbourg,FRA-Ligue 1,2425,22.5,31.94375,10.16666667,2505.465,193.15,199.625,50.46666667,-0.05,6.9709375,1.5195,272.04375,1.90625,2.15625,27,0.22975,21,73.36,75.93271,58.60015656,9.601284371,85.01,7,76.68,25000000,https://img.a.transfermarkt.technology/portrait/header/743600-1732576153.png?lm=1
3415,Angel Gomes,ENG,"MF,FW",2000,Lille,FRA-Ligue 1,2425,9.266666667,18.93,7.111111111,3963.712,292.0022222,260.0355556,92.75555556,1.76,7.110861111,0.269066667,384.4916667,1.666666667,2.8,62.53333333,0.191,25,63.114,78.76961,67.13692215,10.3609204,82.25,9,78.08,25000000,https://img.a.transfermarkt.technology/portrait/header/392770-1666690396.jpg?lm=1
994,Anthony Elanga,SWE,FW,2002,Nott'ham Forest,ENG-Premier League,2425,8.1,19.0725,6.6,1213.224,163.4466667,90.34333333,37.62,2.535,9.103583333,1.1416,367.3975,2.6625,4.2875,65.96666667,0.317,23,38.096,68.9871,73.16853571,9.925782876,83.14,3,77.21,25000000,https://img.a.transfermarkt.technology/portrait/header/583189-1700739021.jpg?lm=1
1052,Archie Gray,ENG,DF,2006,Tottenham,ENG-Premier League,2425,4.8,15.925,8,3209.56,210.7333333,275.8,47.66666667,0.05,10.565,0.004,249.925,0,0,11.66666667,0,19,71.426,72.0138,64.78455484,14.94698446,84.8,0,73.98,25000000,https://img.a.transfermarkt.technology/portrait/header/922693-1695108880.jpg?lm=1
